Customer Id	Customer Fname	Customer Lname	Customer Segment	Customer City	Customer Country	Customer State	Customer Street	Customer Zipcode
19426	Dakota	Green	Consumer	Bronx	EE. UU.	NY	2720 Stony Field	10458
19425	Fallon	Donovan	Consumer	Caguas	Puerto Rico	PR	45 Merry Bear View	725
19424	Kylynn	Zimmerman	Consumer	Provo	EE. UU.	PR	3741 Bright Extension	84604
19423	Inez	Fleming	Consumer	Columbia	EE. UU.	PR	3408 Tawny Spring Glen	38401
19422	Carolyn	Davenport	Consumer	Caguas	Puerto Rico	PR	4105 Fallen Goose Port	725
19421	Miriam	Vega	Consumer	Stockton	EE. UU.	PR	6332 Round Range	95207
19420	Danielle	Rush	Home Office	Marietta	EE. UU.	PR	7121 Foggy Woods	30062
19419	Chloe	Pickett	Home Office	Caguas	Puerto Rico	PR	482 High Quay	725
19418	Beverly	Fisher	Consumer	Holland	EE. UU.	PR	7177 Old Nectar Ridge	49423
19417	Gillian	Camacho	Home Office	Rio Grande	Puerto Rico	PR	6750 Stony Fawn Wood	745
19416	Madeline	Wooten	Home Office	Brooklyn	EE. UU.	NY	2636 Indian Expressway	11212
19415	Yoshi	Shelton	Consumer	Caguas	Puerto Rico	PR	9891 Foggy Hills Acres	725
19414	Hadley	Russell	Corporate	Denver	EE. UU.	PR	7500 Wishing Brook Grove	80219
19413	Renee	Morales	Corporate	Taylor	EE. UU.	PR	1497 Sleepy Thicket	48180
19412	Iola	King	Corporate	Caguas	Puerto Rico	PR	5012 Honey Wagon Stead	725
19411	Tamekah	Blair	Corporate	Chicago	EE. UU.	IL	8832 Old Quay	60637
19410	Cherokee	Huffman	Corporate	Caguas	Puerto Rico	PR	8707 Foggy View	725
19409	Odessa	Cherry	Corporate	Detroit	EE. UU.	MI	4148 Indian Landing	48205
19408	Rose	Mack	Consumer	Caguas	Puerto Rico	PR	4690 Quiet Hickory Campus	725
19407	Linda	Haley	Consumer	Murfreesboro	EE. UU.	PR	8659 Foggy Deer Port	37130
19406	May	Kennedy	Consumer	Caguas	Puerto Rico	PR	8284 Colonial Gate Path	725
19405	Lilah	Holmes	Corporate	Cleveland	EE. UU.	PR	7701 Rustic Carrefour	44102
19404	Tana	Franklin	Consumer	Caguas	Puerto Rico	PR	406 Shady Cider Corner	725
19403	Emi	Mitchell	Corporate	Lockport	EE. UU.	PR	4542 Sunny Parade	14094
19402	Cynthia	Albert	Corporate	Caguas	Puerto Rico	PR	2070 Rocky Apple Front	725
19401	Myra	Manning	Corporate	Saint Charles	EE. UU.	PR	3761 Foggy Hickory Extension	63301
19400	Medge	Mcfarland	Corporate	Los Angeles	EE. UU.	CA	9767 Amber Valley	90046
19399	Chloe	Nichols	Home Office	Cupertino	EE. UU.	PR	3538 Rustic Dale Run	95014
19398	Beatrice	Holt	Home Office	Caguas	Puerto Rico	PR	1946 Jagged Trail	725
19397	Ria	Padilla	Home Office	Springfield	EE. UU.	PR	5434 Middle Range	65807
19396	Charity	Sharpe	Home Office	Caguas	Puerto Rico	PR	7108 Cinder Road	725
19395	Nell	Garrison	Home Office	Mission Viejo	EE. UU.	PR	1557 High Spring Cove	92692
19394	Tamara	Larson	Home Office	Los Angeles	EE. UU.	CA	183 Crystal Lake Drive	90042
19393	Phyllis	Higgins	Home Office	Caguas	Puerto Rico	PR	1870 Crystal Blossom Towers	725
19392	Nelle	Shaffer	Home Office	Roswell	EE. UU.	PR	8932 High Row	30075
19391	Aimee	Daugherty	Corporate	Caguas	Puerto Rico	PR	6449 Merry Lagoon Drive	725
19390	Blossom	Middleton	Home Office	Ypsilanti	EE. UU.	PR	3505 High Mall	48197
19389	Breanna	Morrison	Corporate	Brooklyn	EE. UU.	NY	7320 Lazy Forest Falls	11218
19388	Katelyn	Key	Corporate	Caguas	Puerto Rico	PR	851 Green Prairie Park	725
19387	Karly	Porter	Corporate	Peoria	EE. UU.	PR	5674 Merry Nectar Pines	85345
19386	Olga	Stein	Corporate	Caguas	Puerto Rico	PR	8651 Heather Drive	725
19385	Brenna	Wyatt	Corporate	Garden Grove	EE. UU.	PR	3068 Indian Quail Cove	92843
19384	Tatyana	Tyson	Home Office	Caguas	Puerto Rico	PR	427 Clear Leaf Loop	725
19383	Ifeoma	Hendricks	Corporate	Clementon	EE. UU.	NJ	5136 Red Prairie Park	8021
19382	Kitra	Howard	Corporate	Memphis	EE. UU.	TN	5722 Easy Heath	38127
19381	Summer	Hester	Consumer	Antioch	EE. UU.	PR	8895 Shady Cider Moor	37013
19380	Sopoline	Hood	Consumer	Caguas	Puerto Rico	PR	4776 Pleasant Pioneer Cape	725
19379	Emma	Suarez	Home Office	Salt Lake City	EE. UU.	PR	1853 Umber Field	84118
19378	Eliana	Santos	Consumer	Caguas	Puerto Rico	PR	1142 Round Via	725
19377	Denise	Young	Consumer	Bakersfield	EE. UU.	PR	2027 Thunder Creek Thicket	93304
19376	Hermione	Rose	Corporate	Caguas	Puerto Rico	CA	2059 Cozy Field	725
19375	Lara	Kim	Consumer	Granada Hills	EE. UU.	CA	4436 Tawny Private	91344
19374	Hedy	Dunn	Consumer	Caguas	Puerto Rico	CA	3914 Silver Horse Cape	725
19373	Violet	Melton	Home Office	Tallahassee	EE. UU.	NJ	5002 High Bank	32308
19372	Taylor	Aguilar	Home Office	Caguas	Puerto Rico	CA	1982 Burning Forest	725
19371	Clare	Jenkins	Home Office	Hempstead	EE. UU.	CA	8776 Green Ridge	11550
19370	Xerxes	Marsh	Corporate	Caguas	Puerto Rico	NY	2568 Rustic Valley	725
19369	Rhonda	Bruce	Corporate	Astoria	EE. UU.	FL	3071 Tawny Canyon	11103
19368	Morgan	Jimenez	Consumer	Gilroy	EE. UU.	CA	9666 Colonial Hickory Thicket	95020
19367	Illiana	Mcpherson	Consumer	Caguas	Puerto Rico	PA	9739 Round Spring Expressway	725
19366	Joan	Hickman	Consumer	Azusa	EE. UU.	NY	3847 Blue Place	91702
19365	Amity	Weber	Consumer	Caguas	Puerto Rico	CA	3567 Rocky Grove	725
19364	Jayme	Tyler	Consumer	Lenoir	EE. UU.	CA	8324 Little Common	28645
19363	Geraldine	Mcfadden	Consumer	Columbus	EE. UU.	NC	7802 Gentle Creek Square	43228
19362	Anika	Stokes	Consumer	Albany	EE. UU.	NY	7176 Bright Timber Passage	97321
19361	Dana	Hoffman	Consumer	Humacao	Puerto Rico	CA	6888 Wishing Mountain Run	791
19360	Blossom	Hill	Corporate	Caguas	Puerto Rico	MO	4791 Harvest Quail Limits	725
19359	Sybil	Noel	Corporate	Lindenhurst	EE. UU.	NC	4482 Velvet Farm	11757
19358	Genevieve	Joyce	Corporate	Elyria	EE. UU.	TX	4776 Crystal River Stead	44035
19357	Tara	Gordon	Corporate	Caguas	Puerto Rico	IL	425 Noble Lane	725
19356	Emma	Armstrong	Consumer	Riverside	EE. UU.	CA	9666 Gentle Shadow Thicket	92504
19355	Geraldine	Barlow	Corporate	Caguas	Puerto Rico	OH	7550 Sleepy View Court	725
19354	Lilah	Huff	Home Office	Carson	EE. UU.	TX	777 Sleepy Quail Key	90745
19353	Ella	Mcmahon	Consumer	Mesa	EE. UU.	MI	6718 High Panda Dell	85204
19352	Lilah	Glass	Home Office	Caguas	Puerto Rico	CA	9871 Cotton Lagoon End	725
19351	Alyssa	Fowler	Home Office	Honolulu	EE. UU.	HI	1066 Hidden Green	96818
19350	Heather	Rocha	Consumer	Caguas	Puerto Rico	NY	7192 Green Arbor	725
9597	Lori	Perez	Home Office	Caguas	Puerto Rico	CA	1465 Round Fawn Passage	725
9702	Katherine	Tyler	Home Office	Caguas	Puerto Rico	PR	8369 Sunny Crossing	725
1362	Dennis	Smith	Home Office	Caguas	Puerto Rico	PR	2290 Crystal Pathway	725
9467	Billy	Butler	Home Office	Caguas	Puerto Rico	CA	1112 Cinder Woods	725
9114	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	1425 Fallen Fox Arbor	725
2546	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	4694 Burning Front	725
2240	Edward	West	Home Office	Caguas	Puerto Rico	OH	7293 Lazy Hill	725
11650	Mary	Smith	Home Office	Caguas	Puerto Rico	MI	482 Easy Avenue	725
2546	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	4694 Burning Front	725
10368	Matthew	Key	Home Office	Caguas	Puerto Rico	NJ	3709 Green Cider Court	725
6489	Maria	Macdonald	Home Office	Caguas	Puerto Rico	TN	19 Clear Autumn Estates	725
10533	Michael	Smith	Home Office	Caguas	Puerto Rico	PA	9138 Indian Nook	725
6491	Bruce	Cruz	Home Office	Caguas	Puerto Rico	GA	3169 Little Subdivision	725
9114	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	1425 Fallen Fox Arbor	725
5564	Mary	Smith	Home Office	Caguas	Puerto Rico	IL	3282 Silent Autoroute	725
7955	Mary	Rios	Home Office	Caguas	Puerto Rico	CA	9505 Broad Timber Highlands	725
5728	Sarah	Montoya	Home Office	Caguas	Puerto Rico	CA	8736 Merry Extension	725
1362	Dennis	Smith	Home Office	Caguas	Puerto Rico	PR	2290 Crystal Pathway	725
9704	Mary	Mcneil	Home Office	Caguas	Puerto Rico	TX	1358 Quiet Gate Moor	725
8485	Mary	Simmons	Home Office	Caguas	Puerto Rico	NJ	3108 Middle Wharf	725
11216	Mary	Morgan	Home Office	Caguas	Puerto Rico	VA	6481 Wishing Anchor Centre	725
4741	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	9731 Honey Fox Towers	725
12160	Martha	Richmond	Home Office	Caguas	Puerto Rico	OH	8013 Harvest Close	725
9495	Nicholas	Smith	Consumer	Caguas	Puerto Rico	NY	6502 Heather Nook	725
4841	John	Warner	Consumer	Caguas	Puerto Rico	GA	3050 Shady Mews	725
9803	Mary	Brady	Consumer	Caguas	Puerto Rico	LA	8263 Indian Crossing	725
8422	Wayne	Crawford	Consumer	Caguas	Puerto Rico	PR	8110 Old Place	725
7391	Mary	Garrett	Consumer	Caguas	Puerto Rico	NY	3562 Round Edge	725
11426	Mary	Smith	Consumer	Caguas	Puerto Rico	PR	8663 Crystal Bluff Walk	725
11664	Mary	Smith	Consumer	Caguas	Puerto Rico	PR	3180 Golden Cider Circle	725
5339	Mary	Moore	Consumer	Caguas	Puerto Rico	AZ	5687 Clear Maze	725
3204	Edward	Smith	Consumer	Caguas	Puerto Rico	PA	4293 Rustic Island	725
4438	Frank	Jennings	Consumer	Caguas	Puerto Rico	GA	1426 Fallen Line	725
5243	Mary	Smith	Consumer	Caguas	Puerto Rico	NV	2387 Silver Freeway	725
5089	James	Holloway	Consumer	Caguas	Puerto Rico	CA	4958 Heather Panda Bank	725
6073	Mary	Campos	Consumer	Caguas	Puerto Rico	PR	1019 Grand Shadow Wynd	725
8992	Maria	Summers	Consumer	Caguas	Puerto Rico	CA	7969 Thunder Butterfly Mall 	725
6466	Susan	Meyer	Consumer	Caguas	Puerto Rico	CA	3662 Middle Willow Promenade	725
1962	Marie	Smith	Consumer	Caguas	Puerto Rico	PR	1794 High Diversion	725
11438	Mary	Pugh	Consumer	Caguas	Puerto Rico	MA	6001 Iron Diversion	725
9524	Mary	Nelson	Consumer	Caguas	Puerto Rico	CA	5407 Sunny Wagon  Valley	725
2078	Roger	Morales	Consumer	San Juan	Puerto Rico	PR	1655 Sleepy Pine Common	921
2464	Teresa	Warner	Consumer	Caguas	Puerto Rico	NY	6534 Cinder Campus	725
11426	Mary	Smith	Consumer	Caguas	Puerto Rico	PR	8663 Crystal Bluff Walk	725
11664	Mary	Smith	Consumer	Caguas	Puerto Rico	PR	3180 Golden Cider Circle	725
3770	Mary	Johnson	Consumer	San Sebastian	Puerto Rico	VA	2383 Crystal Panda Mount	685
1306	Zachary	Taylor	Consumer	Caguas	Puerto Rico	NJ	4606 Tawny Autoroute	725
10811	Joshua	Carter	Consumer	Caguas	Puerto Rico	PR 	1948 Round Nectar Via	725
6073	Mary	Campos	Consumer	Caguas	Puerto Rico	PR	1019 Grand Shadow Wynd	725
12033	Aaron	Villa	Consumer	Caguas	Puerto Rico	NY 	3385 Cotton Wharf	725
9248	Mary	Luna	Consumer	Caguas	Puerto Rico	IN	340 Velvet Barn Gate	725
2214	Mary	Smith	Consumer	Caguas	Puerto Rico	PR	6567 Red Sky Gate	725
6738	Mary	Taylor	Consumer	Caguas	Puerto Rico	CA	9022 Foggy Dell	725
5074	Karen	Smith	Consumer	Caguas	Puerto Rico	CA	1063 Fallen Subdivision	725
9148	Robert	Gallagher	Consumer	Caguas	Puerto Rico	PR	2220 Quaking Lookout	725
8551	Harold	Dalton	Corporate	Los Angeles	EE. UU.	CA	3294 Hazy Creek Farm	90065
5270	Andrea	Johnson	Corporate	Chicago	EE. UU.	IL	9595 Iron Orchard	60620
7163	Mary	Jones	Corporate	Detroit	EE. UU.	MI	6867 Honey Heights	48205
9163	Mary	Russell	Corporate	Billings	EE. UU.	PR	1303 Dewy Square	59102
20402	Cleo	Buchanan	Corporate	North Bergen	EE. UU.	PR	3233 Silent Dale Manor	7047
4807	Raymond	Rodgers	Corporate	Mission Viejo	EE. UU.	CA	3796 Lost Hollow	92691
88	Mary	Henry	Corporate	Atlanta	EE. UU.	CA 	7262 Cotton Arbor	30318
7697	Hannah	Wilkins	Corporate	New York	EE. UU.	NY	8344 Colonial Maze	10002
18007	Audra	Weber	Corporate	Baltimore	EE. UU.	MD	6651 Quaking Highlands	21218
8720	Mary	Alvarado	Corporate	Strongsville	EE. UU.	PR 	6580 Iron Wagon  Inlet	44136
1718	Mary	Smith	Corporate	Buffalo	EE. UU.	NY	4606 Umber Range	14221
7795	Sandra	Smith	Corporate	Honolulu	EE. UU.	HI	1134 Misty River Woods	96822
12100	Richard	Bolton	Corporate	Chicago	EE. UU.	IL	4675 Sleepy Rise	60609
11979	Brandon	Smith	Corporate	Madison	EE. UU.	TX	3815 Tawny Swale	53704
150	Mary	Smith	Corporate	Union	EE. UU.	NJ	5593 Indian Trail	7083
3905	Denise	Smith	Corporate	South San Francisco	EE. UU.	PR	1982 Rocky Parkway	94080
3296	Mary	Smith	Home Office	Caguas	Puerto Rico	PR	8205 Silver Grove Row	725
3182	Frances	Smith	Home Office	Caguas	Puerto Rico	PR 	7786 Middle Private	725
7864	Alice	Smith	Home Office	Caguas	Puerto Rico	PR 	4294 High Passage	725
11169	Kyle	Thomas	Home Office	Caguas	Puerto Rico	PR	5274 Easy Beach	725
1509	Patricia	Petersen	Consumer	Freeport	EE. UU.	IL	3675 Emerald Goose Bank	11520
1636	Julie	Petersen	Consumer	Fort Washington	EE. UU.	MD	9375 Harvest Circuit	20744
2784	Lisa	Smith	Consumer	Bakersfield	EE. UU.	PR	3993 Thunder Hills Port	93304
1636	Julie	Petersen	Consumer	Fort Washington	EE. UU.	MD	9375 Harvest Circuit	20744
9174	Tyler	Smith	Consumer	Corona	EE. UU.	TX	9414 Thunder Island Court	11368
122	Karen	Smith	Consumer	Cincinnati	EE. UU.	PR	7573 Cozy Goose Road	45238
3800	Shawn	Smith	Consumer	Germantown	EE. UU.	TN	5985 Silent Leaf Vale	20874
10029	Mary	Silva	Consumer	Carrollton	EE. UU.	NY	1230 Crystal Lookout	75006
3800	Shawn	Smith	Consumer	Germantown	EE. UU.	TN	5985 Silent Leaf Vale	20874
2805	Willie	Smith	Consumer	Houston	EE. UU.		6350 Lost Hollow	77093
1509	Patricia	Petersen	Consumer	Freeport	EE. UU.	IL	3675 Emerald Goose Bank	11520
2805	Willie	Smith	Consumer	Houston	EE. UU.		6350 Lost Hollow	77093
12253	Mary	Chan	Consumer	Carlisle	EE. UU.		4898 Red Butterfly Autoroute	17013
3528	Nicole	Brooks	Consumer	Los Angeles	EE. UU.		7312 Crystal Willow Villas	90023
11018	Bruce	Smith	Consumer	Ewa Beach	EE. UU.		9595 Blue Promenade	96706
3222	Mary	Williams	Consumer	Lakewood	EE. UU.		1790 Noble Brook Run	8701
11292	William	Saunders	Home Office	Caguas	Puerto Rico		7971 Foggy Highway	725
7864	Alice	Smith	Home Office	Caguas	Puerto Rico	PR 	4294 High Passage	725
47	Lori	Fuller	Home Office	Caguas	Puerto Rico		357 Noble Lane	725
6405	Mary	Anderson	Home Office	Caguas	Puerto Rico		9234 Green Farm	725
6405	Mary	Anderson	Home Office	Caguas	Puerto Rico		9234 Green Farm	725
11169	Kyle	Thomas	Home Office	Caguas	Puerto Rico	PR	5274 Easy Beach	725
2426	Mary	Phillips	Home Office	Caguas	Puerto Rico		1088 Jagged Hills Nook	725
11292	William	Saunders	Home Office	Caguas	Puerto Rico		7971 Foggy Highway	725
6352	Madison	Smith	Home Office	Caguas	Puerto Rico		4167 Stony Extension	725
5870	John	Hughes	Home Office	Caguas	Puerto Rico		9005 Old Robin Plaza	725
11776	Mary	Smith	Home Office	Caguas	Puerto Rico		7962 Thunder Zephyr Bend	725
7060	Virginia	Carroll	Home Office	Caguas	Puerto Rico		5958 Emerald Nook	725
3466	Evelyn	Smith	Home Office	Caguas	Puerto Rico		907 Merry Forest Way	725
11776	Mary	Smith	Home Office	Caguas	Puerto Rico		7962 Thunder Zephyr Bend	725
2426	Mary	Phillips	Home Office	Caguas	Puerto Rico		1088 Jagged Hills Nook	725
2426	Mary	Phillips	Home Office	Caguas	Puerto Rico		1088 Jagged Hills Nook	725
1575	John	Greene	Home Office	Caguas	Puerto Rico		3440 Emerald Knoll	725
5820	Margaret	Smith	Home Office	Caguas	Puerto Rico		6692 Round Hill	725
8608	Mary	Robertson	Home Office	Caguas	Puerto Rico		9514 Old Branch Highway	725
3104	Megan	Smith	Home Office	Caguas	Puerto Rico		5292 Shady Pony Cape	725
47	Lori	Fuller	Home Office	Caguas	Puerto Rico		357 Noble Lane	725
7060	Virginia	Carroll	Home Office	Caguas	Puerto Rico		5958 Emerald Nook	725
1627	Mary	Gonzales	Consumer	Caguas	Puerto Rico		7320 Wishing Rise Mall 	725
1243	Joan	Rosales	Consumer	Caguas	Puerto Rico		1777 High Alley	725
7635	Mary	Bridges	Consumer	Caguas	Puerto Rico		3611 Crystal Pony Park	725
7200	Katherine	Smith	Consumer	Caguas	Puerto Rico		3899 Blue Nook	725
3142	Brenda	Smith	Consumer	Caguas	Puerto Rico		4352 Quiet Horse Via	725
8024	Christopher	Smith	Consumer	Caguas	Puerto Rico		3006 Sleepy Leaf Farm	725
5023	Mary	Smith	Consumer	Caguas	Puerto Rico		4197 Emerald Hollow	725
9581	Deborah	Smith	Consumer	Caguas	Puerto Rico		7130 Velvet Jetty	725
9294	Mary	Blackwell	Consumer	Caguas	Puerto Rico		9922 Misty Oak Inlet	725
9581	Deborah	Smith	Consumer	Caguas	Puerto Rico		7130 Velvet Jetty	725
3797	David	Gutierrez	Consumer	Caguas	Puerto Rico		8321 Little Stead	725
11999	Johnny	Smith	Consumer	Caguas	Puerto Rico		4729 Quiet Dale Limits	725
3715	Debra	Burnett	Consumer	Caguas	Puerto Rico		9889 Little Blossom Wood	725
2922	Madison	Russo	Consumer	Caguas	Puerto Rico	PR 	7449 Sleepy Edge	725
7175	Judy	Webb	Consumer	Caguas	Puerto Rico	PR 	2861 Velvet Pointe	725
967	Madison	Smith	Consumer	Caguas	Puerto Rico		8688 Fallen Anchor Lookout	725
8098	Mary	Smith	Consumer	Caguas	Puerto Rico	PR	7761 Silent Hickory Drive	725
8098	Mary	Smith	Consumer	Caguas	Puerto Rico	PR	7761 Silent Hickory Drive	725
8481	Mary	Smith	Consumer	Caguas	Puerto Rico		9393 Honey Autoroute	725
8205	Lawrence	Cummings	Consumer	Caguas	Puerto Rico		6716 Wishing Pioneer Thicket	725
10668	Mary	Smith	Consumer	Caguas	Puerto Rico	PR 	5087 Crystal Hills Manor	725
11380	Jane	Smith	Consumer	Caguas	Puerto Rico		9299 Heather Deer Pathway	725
12052	Mary	Burke	Consumer	Caguas	Puerto Rico		3019 Old Mews	725
3915	Heather	Smith	Consumer	Caguas	Puerto Rico		7370 Sunny Mountain	725
8051	Emily	Hutchinson	Consumer	Caguas	Puerto Rico		1467 Wishing Anchor Centre	725
3249	Mary	Mcgrath	Consumer	Caguas	Puerto Rico		4113 Merry Barn Expressway	725
7894	Emma	Moore	Consumer	Caguas	Puerto Rico		9666 Middle Oak Bank	725
9197	Mary	Sutton	Consumer	Caguas	Puerto Rico		5224 Sleepy Townline	725
967	Madison	Smith	Consumer	Caguas	Puerto Rico		8688 Fallen Anchor Lookout	725
5855	Daniel	Young	Consumer	Caguas	Puerto Rico		5482 Amber Park	725
3249	Mary	Mcgrath	Consumer	Caguas	Puerto Rico		4113 Merry Barn Expressway	725
4611	Dorothy	Smith	Consumer	Caguas	Puerto Rico		3926 Stony Gardens	725
1657	Betty	Phillips	Consumer	Caguas	Puerto Rico		1475 Red Berry Village	725
8051	Emily	Hutchinson	Consumer	Caguas	Puerto Rico		1467 Wishing Anchor Centre	725
9202	Mary	Skinner	Consumer	Caguas	Puerto Rico		4563 Silver Rabbit Island	725
2922	Madison	Russo	Consumer	Caguas	Puerto Rico	PR 	7449 Sleepy Edge	725
9368	Mary	Cabrera	Consumer	Caguas	Puerto Rico		7464 Quaking Stead	725
712	Mary	Ayala	Consumer	Vega Baja	Puerto Rico		3033 Tawny Zephyr Cape	693
1222	Michael	Garcia	Consumer	Caguas	Puerto Rico	PR	9026 Little Avenue	725
275	Robert	Smith	Consumer	Caguas	Puerto Rico		9598 Iron Park	725
12279	Mary	Dunn	Consumer	Caguas	Puerto Rico		5860 Grand Limits	725
2922	Madison	Russo	Consumer	Caguas	Puerto Rico	PR 	7449 Sleepy Edge	725
8520	Denise	Smith	Consumer	Caguas	Puerto Rico		2557 Gentle Treasure Extension	725
3373	Mary	Willis	Consumer	Caguas	Puerto Rico		9749 Red Barn Harbour	725
8587	James	Roy	Consumer	San Juan	Puerto Rico		2845 Misty Mountain Freeway	921
288	Judith	Smith	Consumer	San Juan	Puerto Rico		3257 Sleepy View Downs	921
8004	Mary	Smith	Consumer	Caguas	Puerto Rico		7780 Cozy Pond Court	725
1507	Mary	Smith	Consumer	Caguas	Puerto Rico		436 Noble Shadow Estates	725
228	Jessica	Clark	Consumer	Caguas	Puerto Rico		521 Fallen Lagoon Glade	725
10753	Gregory	Mitchell	Consumer	Caguas	Puerto Rico		8093 Green Leaf Vista	725
2368	Mary	Medina	Consumer	Caguas	Puerto Rico		952 Misty Brook Highlands	725
9484	Mary	Howell	Consumer	Caguas	Puerto Rico		3888 Rustic Line	725
7005	James	Carpenter	Consumer	Caguas	Puerto Rico		8307 Merry Pointe	725
8587	James	Roy	Consumer	San Juan	Puerto Rico		2845 Misty Mountain Freeway	921
3373	Mary	Willis	Consumer	Caguas	Puerto Rico		9749 Red Barn Harbour	725
9164	Frances	Estrada	Consumer	Caguas	Puerto Rico		3261 Little Meadow	725
10500	Mary	Smith	Consumer	Caguas	Puerto Rico		1800 Tawny Zephyr Terrace	725
3814	Eric	Salazar	Consumer	Caguas	Puerto Rico		2104 Green Landing	725
4346	James	Smith	Consumer	Caguas	Puerto Rico		2059 Cozy Field	725
2233	Jack	Duke	Consumer	Caguas	Puerto Rico		4352 Hazy Hickory Road	725
7045	Helen	Smith	Consumer	Caguas	Puerto Rico		9539 Velvet Trace	725
7330	Mary	Smith	Consumer	Caguas	Puerto Rico		4712 Quiet Sky Close	725
2136	Catherine	Turner	Consumer	Caguas	Puerto Rico		1116 Hazy Path	725
12333	Mary	Thomas	Consumer	Caguas	Puerto Rico		4849 Foggy Zephyr Cape	725
9554	Mary	Hayes	Consumer	Caguas	Puerto Rico	PR	6314 Honey Canyon	725
2062	Sharon	Smith	Consumer	Caguas	Puerto Rico		5645 Sunny Spring Gate	725
2518	Mary	Smith	Consumer	Caguas	Puerto Rico		826 Tawny Embers Expressway	725
7007	Mary	Mckinney	Consumer	Caguas	Puerto Rico		8560 Rustic Pond Promenade	725
11743	Alexander	Smith	Consumer	Caguas	Puerto Rico		5892 Emerald Shadow Boulevard	725
5001	Ann	Waller	Consumer	Caguas	Puerto Rico		7620 Thunder Gate	725
6162	Wayne	Hood	Consumer	Caguas	Puerto Rico		7763 Emerald Route	725
6162	Wayne	Hood	Consumer	Caguas	Puerto Rico		7763 Emerald Route	725
4045	Mary	Neal	Consumer	Caguas	Puerto Rico		8613 Merry Lagoon Freeway	725
2053	Ronald	Smith	Consumer	Caguas	Puerto Rico	PR	1025 Colonial Plaza	725
4209	Mary	Lara	Consumer	Caguas	Puerto Rico	PR	1613 Broad Beach	725
11197	Mary	Conrad	Consumer	Caguas	Puerto Rico		2104 Burning Mount	725
9554	Mary	Hayes	Consumer	Caguas	Puerto Rico	PR	6314 Honey Canyon	725
6736	Timothy	Guzman	Corporate	San Diego	EE. UU.		9674 Little Knoll	92129
552	Mary	Harper	Corporate	Los Angeles	EE. UU.		529 Merry Zephyr Heath	90011
7733	Mary	Torres	Corporate	Hanford	EE. UU.		4741 Red Elk Trail	93230
3424	Patricia	Leblanc	Corporate	Clementon	EE. UU.		1721 Old Forest Parkway	8021
3424	Patricia	Leblanc	Corporate	Clementon	EE. UU.		1721 Old Forest Parkway	8021
1263	Emily	Gould	Corporate	Ontario	EE. UU.		6179 Noble Panda Moor	91764
7347	Carolyn	Gallegos	Corporate	Huntington Station	EE. UU.	NY	2070 Indian Leaf Edge	11746
5271	Mary	Hall	Corporate	North Hills	EE. UU.		9861 Grand Elk Trace	91343
7707	Anna	Smith	Corporate	Brooklyn	EE. UU.		5721 Iron Willow Hollow	11216
12055	Emily	Richardson	Corporate	Orlando	EE. UU.		5995 Shady Anchor Canyon	32825
10365	Amy	Smith	Corporate	Winnetka	EE. UU.		3137 Old Cider Gardens	91306
1618	Mary	Davidson	Corporate	Philadelphia	EE. UU.		1804 Shady Maze	19139
11573	Judy	Smith	Corporate	Brooklyn	EE. UU.		3178 Silent Rise Square	11213
12055	Emily	Richardson	Corporate	Orlando	EE. UU.		5995 Shady Anchor Canyon	32825
1331	Mary	Smith	Corporate	Panorama City	EE. UU.		7094 Golden Parade	91402
5097	Jennifer	Moore	Corporate	Martinez	EE. UU.		6721 Lost Drive	94553
7178	Mary	Smith	Corporate	Greenville	EE. UU.		7550 Bright Goose Boulevard	27858
8404	Joshua	Taylor	Corporate	Troy	EE. UU.		6459 Indian Trail	12180
10518	Jesse	Dawson	Corporate	Rialto	EE. UU.		9335 Sleepy Meadow	92376
1342	Laura	Savage	Corporate	Saint Peters	EE. UU.		4061 Crystal Acres	63376
1342	Laura	Savage	Corporate	Saint Peters	EE. UU.		4061 Crystal Acres	63376
2511	Teresa	Grimes	Corporate	Apex	EE. UU.		122 Stony Quail Canyon	27502
7347	Carolyn	Gallegos	Corporate	Huntington Station	EE. UU.	NY	2070 Indian Leaf Edge	11746
248	Christina	Walsh	Corporate	Houston	EE. UU.		3836 Stony Point	77083
5917	Ashley	Smith	Corporate	Mchenry	EE. UU.		4617 Sunny Range	60050
10983	Mary	Frank	Corporate	Fontana	EE. UU.		2736 Blue Crest	92335
11114	Mary	Owens	Corporate	Columbus	EE. UU.		7746 Hazy Prairie Drive	43230
5902	Mary	Jones	Corporate	Mission	EE. UU.		9650 Easy Autoroute	78572
11930	Mary	Gilbert	Corporate	Detroit	EE. UU.	MI	2002 Noble Crescent	48227
1219	Angela	Freeman	Corporate	Detroit	EE. UU.		9725 Cotton Forest	48205
4269	Mary	Calderon	Corporate	Tustin	EE. UU.		2674 Quaking Wagon  Range	92780
6725	Mary	Alexander	Corporate	Philadelphia	EE. UU.		9188 Bright Crossing	19134
5054	Paul	Thomas	Corporate	Brooklyn	EE. UU.		6907 Stony Arbor	11214
10648	Mary	Smith	Corporate	Los Angeles	EE. UU.		5810 Sleepy Hill	90007
4986	Katherine	Cole	Corporate	Santa Ana	EE. UU.		5808 Grand Sky Field	92707
